4.106655010187537647e-02	2.886849999999999833e-03
8.213310020375075293e-02	2.835330000000000055e-03
1.231996503056261294e-01	2.825480000000000005e-03
1.642663749404267293e-01	2.741149999999999923e-03
2.053327505093768823e-01	2.725110000000000206e-03
2.463986024795514485e-01	2.644099999999999923e-03
2.874661997789780821e-01	2.598319999999999883e-03
3.285320517491526204e-01	2.469770000000000038e-03
3.695996490485792263e-01	2.395019999999999875e-03
4.106655010187537647e-01	2.307560000000000167e-03
4.517330983181803705e-01	2.187000000000000142e-03
4.927989502883549089e-01	2.066230000000000063e-03
5.338648022585295028e-01	1.911109999999999936e-03
5.749323995579561641e-01	1.797430000000000035e-03
6.159982515281307025e-01	1.662330000000000058e-03
6.570658488275572529e-01	1.470689999999999975e-03
6.981317007977317912e-01	1.304480000000000006e-03
7.391975527679063296e-01	1.456650000000000089e-03
7.802651500673329910e-01	1.833790000000000073e-03
8.213310020375075293e-01	2.143799999999999959e-03
8.623985993369340797e-01	2.304969999999999936e-03
9.034644513071086180e-01	2.389619999999999852e-03
9.445303032772833784e-01	2.379759999999999862e-03
9.855979005767098178e-01	2.308839999999999937e-03
1.026663752546884467e+00	2.207880000000000172e-03
1.067731349846311018e+00	2.064799999999999882e-03
1.108797201816485556e+00	1.864900000000000065e-03
1.149864799115912328e+00	1.671570000000000044e-03
1.190930651086086645e+00	1.452949999999999945e-03
1.231996503056261405e+00	1.183079999999999982e-03
1.273064100355687733e+00	1.006369999999999921e-03
1.314129952325862494e+00	7.756660000000000508e-04
1.355197549625289044e+00	5.713400000000000423e-04
1.396263401595463582e+00	3.899090000000000238e-04
