300.0000,1.7411,0.0028823
302.0000,1.7393,0.0033056
304.0000,1.7372,0.0038231
306.0000,1.7348,0.0044654
308.0000,1.7321,0.0052766
310.0000,1.729,0.0063228
312.0000,1.7253,0.0077064
314.0000,1.7209,0.0095935
316.0000,1.7155,0.012268
318.0000,1.7088,0.016246
320.0000,1.7004,0.022535
322.0000,1.6898,0.033259
324.0000,1.6778,0.053116
326.0000,1.6723,0.091085
328.0000,1.7048,0.14441
330.0000,1.7805,0.14596
332.0000,1.8117,0.09867
334.0000,1.8071,0.067673
336.0000,1.7976,0.054862
338.0000,1.7914,0.051386
340.0000,1.7903,0.051455
342.0000,1.7934,0.050839
344.0000,1.7982,0.047155
346.0000,1.8016,0.040807
348.0000,1.8026,0.03369
350.0000,1.8016,0.02725
352.0000,1.7995,0.021998
354.0000,1.7969,0.0179
356.0000,1.7942,0.014745
358.0000,1.7916,0.012308
360.0000,1.7891,0.01041
362.0000,1.7869,0.0089113
364.0000,1.7848,0.0077128
366.0000,1.7829,0.0067416
368.0000,1.7812,0.0059449
370.0000,1.7795,0.0052837
372.0000,1.778,0.0047292
374.0000,1.7767,0.0042596
376.0000,1.7754,0.0038584
378.0000,1.7741,0.0035128
380.0000,1.773,0.0032129
382.0000,1.7719,0.0029509
384.0000,1.7709,0.0027206
386.0000,1.7699,0.002517
388.0000,1.769,0.0023359
390.0000,1.7681,0.0021742
392.0000,1.7672,0.002029
394.0000,1.7664,0.0018982
396.0000,1.7656,0.0017798
398.0000,1.7648,0.0016723
400.0000,1.7641,0.0015742
402.0000,1.7634,0.0014846
404.0000,1.7627,0.0014024
406.0000,1.762,0.0013267
408.0000,1.7613,0.0012569
410.0000,1.7606,0.0011923
412.0000,1.76,0.0011324
414.0000,1.7594,0.0010768
416.0000,1.7588,0.0010249
418.0000,1.7581,0.0009765
420.0000,1.7575,0.0009312
422.0000,1.757,0.00088873
424.0000,1.7564,0.00084884
426.0000,1.7558,0.0008113
428.0000,1.7552,0.00077592
430.0000,1.7547,0.00074252
432.0000,1.7541,0.00071092
434.0000,1.7536,0.000681
436.0000,1.753,0.00065261
438.0000,1.7525,0.00062564
440.0000,1.7519,0.00059999
442.0000,1.7514,0.00057555
444.0000,1.7509,0.00055223
446.0000,1.7503,0.00052996
448.0000,1.7498,0.00050867
450.0000,1.7493,0.00048827
452.0000,1.7488,0.00046873
454.0000,1.7483,0.00044996
456.0000,1.7478,0.00043194
458.0000,1.7472,0.0004146
460.0000,1.7467,0.00039791
462.0000,1.7462,0.00038182
464.0000,1.7457,0.00036629
466.0000,1.7452,0.0003513
468.0000,1.7447,0.0003368
470.0000,1.7442,0.00032277
472.0000,1.7437,0.00030919
474.0000,1.7432,0.00029602
476.0000,1.7427,0.00028324
478.0000,1.7422,0.00027084
480.0000,1.7417,0.00025878
482.0000,1.7412,0.00024705
484.0000,1.7407,0.00023563
486.0000,1.7402,0.00022451
488.0000,1.7397,0.00021366
490.0000,1.7392,0.00020308
492.0000,1.7387,0.00019275
494.0000,1.7382,0.00018265
496.0000,1.7377,0.00017277
498.0000,1.7372,0.00016311
500.0000,1.7367,0.00015365
502.0000,1.7362,0.00014438
504.0000,1.7357,0.0001353
506.0000,1.7352,0.00012638
508.0000,1.7347,0.00011763
510.0000,1.7342,0.00010903
512.0000,1.7337,0.00010058
514.0000,1.7332,9.2268e-05
516.0000,1.7327,8.409e-05
518.0000,1.7322,7.6038e-05
520.0000,1.7316,6.8107e-05
522.0000,1.7311,6.0289e-05
524.0000,1.7306,5.258e-05
526.0000,1.7301,4.4974e-05
528.0000,1.7296,3.7466e-05
530.0000,1.7291,3.0051e-05
532.0000,1.7286,2.2724e-05
534.0000,1.7281,1.5481e-05
536.0000,1.7275,8.3187e-06
538.0000,1.727,1.2317e-06
540.0000,1.7265,5.7832e-06
542.0000,1.726,1.273e-05
544.0000,1.7255,1.9612e-05
546.0000,1.725,2.6432e-05
548.0000,1.7244,3.3194e-05
550.0000,1.7239,3.9901e-05
552.0000,1.7234,4.6555e-05
554.0000,1.7229,5.3161e-05
556.0000,1.7223,5.9719e-05
558.0000,1.7218,6.6233e-05
560.0000,1.7213,7.2705e-05
562.0000,1.7207,7.9138e-05
564.0000,1.7202,8.5534e-05
566.0000,1.7197,9.1895e-05
568.0000,1.7191,9.8224e-05
570.0000,1.7186,0.00010452
572.0000,1.7181,0.00011079
574.0000,1.7175,0.00011703
576.0000,1.717,0.00012325
578.0000,1.7164,0.00012944
580.0000,1.7159,0.00013562
582.0000,1.7153,0.00014177
584.0000,1.7148,0.0001479
586.0000,1.7143,0.00015402
588.0000,1.7137,0.00016012
590.0000,1.7132,0.00016621
592.0000,1.7126,0.00017228
594.0000,1.712,0.00017834
596.0000,1.7115,0.0001844
598.0000,1.7109,0.00019044
600.0000,1.7104,0.00019648
602.0000,1.7098,0.00020251
604.0000,1.7092,0.00020853
606.0000,1.7087,0.00021455
608.0000,1.7081,0.00022057
610.0000,1.7075,0.00022658
612.0000,1.707,0.0002326
614.0000,1.7064,0.00023861
616.0000,1.7058,0.00024463
618.0000,1.7053,0.00025064
620.0000,1.7047,0.00025666
622.0000,1.7041,0.00026268
624.0000,1.7035,0.00026871
626.0000,1.7029,0.00027474
628.0000,1.7024,0.00028077
630.0000,1.7018,0.00028682
632.0000,1.7012,0.00029287
634.0000,1.7006,0.00029893
636.0000,1.7,0.000305
638.0000,1.6994,0.00031107
640.0000,1.6988,0.00031716
642.0000,1.6982,0.00032326
644.0000,1.6976,0.00032937
646.0000,1.697,0.00033549
648.0000,1.6964,0.00034162
650.0000,1.6958,0.00034777
652.0000,1.6952,0.00035393
654.0000,1.6946,0.00036011
656.0000,1.694,0.0003663
658.0000,1.6934,0.00037251
660.0000,1.6928,0.00037873
662.0000,1.6922,0.00038497
664.0000,1.6916,0.00039123
666.0000,1.6909,0.0003975
668.0000,1.6903,0.0004038
670.0000,1.6897,0.00041011
672.0000,1.6891,0.00041644
674.0000,1.6885,0.00042279
676.0000,1.6878,0.00042916
678.0000,1.6872,0.00043556
680.0000,1.6866,0.00044197
682.0000,1.6859,0.0004484
684.0000,1.6853,0.00045486
686.0000,1.6847,0.00046134
688.0000,1.684,0.00046784
690.0000,1.6834,0.00047437
692.0000,1.6827,0.00048092
694.0000,1.6821,0.00048749
696.0000,1.6815,0.00049409
698.0000,1.6808,0.00050071
700.0000,1.6802,0.00050736
702.0000,1.6795,0.00051403
704.0000,1.6789,0.00052073
706.0000,1.6782,0.00052746
708.0000,1.6775,0.00053421
710.0000,1.6769,0.00054099
712.0000,1.6762,0.0005478
714.0000,1.6756,0.00055463
716.0000,1.6749,0.0005615
718.0000,1.6742,0.00056839
720.0000,1.6736,0.00057531
722.0000,1.6729,0.00058226
724.0000,1.6722,0.00058924
726.0000,1.6715,0.00059625
728.0000,1.6709,0.00060329
730.0000,1.6702,0.00061036
732.0000,1.6695,0.00061746
734.0000,1.6688,0.00062459
736.0000,1.6681,0.00063176
738.0000,1.6675,0.00063895
740.0000,1.6668,0.00064618
742.0000,1.6661,0.00065344
744.0000,1.6654,0.00066073
746.0000,1.6647,0.00066806
748.0000,1.664,0.00067542
750.0000,1.6633,0.00068281
752.0000,1.6626,0.00069023
754.0000,1.6619,0.0006977
